"hack_license","medallion","vendor_id","pickup_datetime","dropoff_datetime","trip_distance","trip_time_in_secs","passenger_count"," fare_amount"
"70E350897E5887C1F10FFA12F05ABFBD","557B02E4BC71B16C0EBC9CEE6F757822","VTS","2013-06-20 00:01:00","2013-06-20 00:07:00",1.24,360,1,6.5
"D088FA65D9FE27EA311FC9A05AF0C5F0","1AE36AD0E461300B492D14DAF055BDF1","VTS","2013-06-20 00:01:00","2013-06-20 00:09:00",2.18,480,1,9.5
"A1EC6974145CCC3C2275F2F710278056","A0B046BF91F9EA4A6C57ED521F902916","VTS","2013-06-20 00:01:00","2013-06-20 00:06:00",0.59,300,2,5
"6A858C507AB45AFC24A95197E96368F2","16DE285F5C750012FFD02341B79977B2","VTS","2013-06-20 00:01:00","2013-06-20 00:05:00",0.57,240,3,4.5
"6BD3662D755255DC777E3A18126E4880","6140EDC904E2FF2053BBB6E3B6D53181","VTS","2013-06-20 00:01:00","2013-06-20 00:09:00",2.26,480,1,8.5
"313A68D894EE8A5B5DFB5231A2D4AC33","A584868C901EBCECEFBBE1DB4B8C8E24","VTS","2013-06-20 00:01:00","2013-06-20 00:11:00",2.74,600,1,10
"674D92366A6C4C588EC87FCF69B13D1C","DD77462F710A8422651F2390198665B0","VTS","2013-06-20 00:01:00","2013-06-20 00:05:00",0.8,240,2,5
"F42A23C46F146B69436919FFB4CC8792","AE4C870C6F0D57E3C9E1BBB8841DB28A","VTS","2013-06-20 00:01:00","2013-06-20 00:03:00",0.75,120,4,4.5
"5F3507D2143F3E7D14661FFE9628A88C","F0235F8096B5EA837B62ABAAC155AAA3","VTS","2013-06-20 00:01:00","2013-06-20 00:05:00",0.63,240,1,4.5
"0BA1F1A1AEEFC1891350A0618AB96FFD","990D6AB2D6D8EA3EF5D7F1A67FBD9788","VTS","2013-06-20 00:01:00","2013-06-20 00:01:00",0,0,1,52
"C478D98619A70C62083420E8B9E352A2","0515935149038611EACBA4C3A3E4EF7F","VTS","2013-06-20 00:01:00","2013-06-20 00:08:00",2.54,420,1,9
"C3A2FD01ADE7CF5A85762484D329C5E9","9F1F27280ACE1C0159EAFB1A7FF03771","VTS","2013-06-20 00:01:00","2013-06-20 00:08:00",1.81,420,3,8
"935A48297DB6149E3E83F8B279C57429","4606E7966DB389133D55C6A1B0EC9356","VTS","2013-06-20 00:01:00","2013-06-20 00:06:00",2.39,300,1,8
"48052EA84BFB2371592DDFF2EA68EB9F","5E0B383D28FED871EE676915DBA6BCFD","VTS","2013-06-20 00:01:00","2013-06-20 00:15:00",7.11,840,1,21
"DD2A8B344CE73A95A2D74A8FBF73870C","108C3F488FA9F83EA9B90B5FABE76697","CMT","2013-06-20 00:01:00","2013-06-20 00:04:16",0.9,196,1,5
"91D4623BA9C874C36974213457B4B19D","B4C414BA3488EBECF8A633B313A41B00","VTS","2013-06-20 00:01:00","2013-06-20 00:12:00",2.82,660,1,11
"094CADD61688F3A39C5DF36022B9F110","9E888418F983E0F3C634ACA3DD05016B","VTS","2013-06-20 00:01:00","2013-06-20 00:07:00",1.09,360,1,6
"CBC1C72054ECC40EFDB12E2684903D60","B8EB6BC6E343910E0F962D76DD00590F","VTS","2013-06-20 00:01:00","2013-06-20 00:01:00",0,0,1,2.5
"CD59A2326404470DEA31FCC831145664","AC1A9F5D945DB0170155CB5030AF7F9D","VTS","2013-06-20 00:01:00","2013-06-20 00:07:00",1.59,360,1,7
"AE0C790E534F4C91EADCE629FE20E097","5DFA10705410FA86ECFC6447038BF228","VTS","2013-06-20 00:01:00","2013-06-20 00:03:00",0.62,120,1,4
"DE222DE875766AFC4E127BD4B664931B","ECAD7AD409D4A0B0C574343B1ADAD6A7","VTS","2013-06-20 00:01:00","2013-06-20 00:23:00",4.45,1320,1,18
"F595233BB11B4CDEE681ECDCD1BDF041","ACD4E6D4DD80B0535B5A84F7BA60B6F4","VTS","2013-06-20 00:01:00","2013-06-20 00:09:00",1.11,480,1,7
"0A76163D612D941EB37AA86DDBA373A7","58E8476BA62789D02A780ACB7699223B","VTS","2013-06-20 00:01:00","2013-06-20 00:17:00",4.13,960,2,15.5
"C6C4026C0D1A4CE22FFCC3707B956082","848196473BAC079AFED24CC6D1C388E5","VTS","2013-06-20 00:01:00","2013-06-20 00:10:00",5.19,540,1,15.5
"61D0A599B3B0C1D8A589522D1F8D4096","C5B775E3447AE3938CECC185FD9D24E3","VTS","2013-06-20 00:01:00","2013-06-20 00:07:00",1.57,360,1,7.5
"2DC8D5C5D4179F604FAE649FA2675A18","29B7093ADBF6FA35317A2744D1AB4EDA","VTS","2013-06-20 00:01:00","2013-06-20 00:10:00",2.39,540,1,10
"D05DEF3DD93BBCF5D596476C8C18A138","9C34910D26A3CBBC48D309CEA303A1B7","VTS","2013-06-20 00:01:00","2013-06-20 00:03:00",0.45,120,6,4
"82F1DD5B2223584947AC1B83B4CCFDF1","B27C1CA13456CC68C9C8E3A29A4BF652","CMT","2013-06-20 00:01:00","2013-06-20 00:09:06",3.1,485,1,10.5
"782AAC0F1CF7348A6DD14A5365C30985","24B56A4A0AC119529DBA559181C14FE4","CMT","2013-06-20 00:01:01","2013-06-20 00:11:46",3.6,644,1,12.5
"1A5AB79037DC9107BD8BECB545484A49","2327A5C0800F3D1641A717208E8B7728","CMT","2013-06-20 00:01:01","2013-06-20 00:12:56",2.3,715,1,10.5
"E8EEE53ADABDFD67E1922D4FD01DD628","46C93376EFE97AE89C75D962BAC20575","CMT","2013-06-20 00:01:01","2013-06-20 00:16:09",4.3,907,1,15
"94F021816EFC6989700305D93D3482CA","984768C26629CD5DC9A0106AECA71200","CMT","2013-06-20 00:01:01","2013-06-20 00:09:48",0.8,526,1,7.5
"8AE3952668F787E98599B2ECF85677E4","679852DF67073571C44A5E9701DEFB93","CMT","2013-06-20 00:01:01","2013-06-20 00:06:38",1,337,1,6
"725E26266A74BABC1E14A0BDFD3C14B6","0CE20773ECCF19EAC8FA4CA7134737CC","CMT","2013-06-20 00:01:02","2013-06-20 00:06:19",1.3,316,1,6
"DBB8626408DA718A1D3132D8D37BC8BF","B124168A108313D0C8DDE4CA821E3ED7","CMT","2013-06-20 00:01:02","2013-06-20 00:18:26",6,1043,2,18.5
"CEB4367437C82817766A87263CE84CE9","A736ACD72F31A3190F4A80D93B170F5E","CMT","2013-06-20 00:01:02","2013-06-20 00:34:22",6.9,2000,4,27.5
"26CDD1684B03D6D75DD98CF61CA7AE17","35899D702D75B8D1EA1136731D48D229","CMT","2013-06-20 00:01:02","2013-06-20 00:58:56",9.5,3474,1,43.5
"99DD11D99F37C5FBFC148F1E144A434F","C7C08D9739E6B6F41373342757921070","CMT","2013-06-20 00:01:03","2013-06-20 00:07:57",2.1,413,1,9
"1EE3CF9E81CE860361595F76ECF5BF2B","429AD5759D9F317802F3A6C5F138E7B9","CMT","2013-06-20 00:01:03","2013-06-20 00:09:34",2.7,510,2,10
"9572F802926DD6265A7F5F8BD3B6204A","E0823C1A42818C959E00B24F99DD912C","CMT","2013-06-20 00:01:03","2013-06-20 00:13:52",2.9,769,1,12
"F723B29D322231240CF3B7A5DDF13B2E","AB216CE50AB9E61EFEC6C9C9E7DA63D8","CMT","2013-06-20 00:01:04","2013-06-20 00:13:38",2.7,754,1,11.5
"01DBFCD9A81EF99261D19B22FFA86BC1","78F6C2D1FA6E0D34C7688DD67FCD395F","CMT","2013-06-20 00:01:04","2013-06-20 00:09:51",2,527,1,9
"C7F6530541617BAEF6207C94CA887993","3CC521291A87F1EC4DC8533731805178","CMT","2013-06-20 00:01:05","2013-06-20 00:01:17",0,12,1,5.5
"775E13CFB1D87028D4B42348F54C3770","5EADD52EE5C7893E34A8AC4A84A609A0","CMT","2013-06-20 00:01:05","2013-06-20 00:07:59",1.2,414,1,7
"C9B38EB544129F7487959F54368F72B6","ADC45292B6722724755876F31AB12898","CMT","2013-06-20 00:01:05","2013-06-20 00:14:13",3.3,787,2,13
"1BA9283E77A739C72068385F54EBECDD","64AA3412C7E29AA863D269B2A345A039","CMT","2013-06-20 00:01:05","2013-06-20 00:08:38",1.1,452,2,6.5
"41D91AED14F415F2D1D45C4D6D1A9981","28CF6856D2F4536A762F8BE0E68287F9","CMT","2013-06-20 00:01:06","2013-06-20 00:27:44",5.3,1598,1,21.5
"E1204DF281684FCE0DA0B4CB4D4352FD","60B093469FF2F8BBE64CC928C75156E0","CMT","2013-06-20 00:01:06","2013-06-20 00:15:40",2.7,874,1,12.5
"5B7E8CFC6611D6E5A7E8FF284E0A7659","1C73750A0047CB7553C929BE7571A115","CMT","2013-06-20 00:01:06","2013-06-20 00:08:42",1.8,456,1,8
"F7C2ED0F6DF3709BC0F897930B9CE679","5174323CD9234A24D5C94D4C1B9BAD18","CMT","2013-06-20 00:01:06","2013-06-20 00:15:36",1.9,869,1,11.5
"B685B9D31BB671AA4396FADA18B7756A","C719A2CB86608D65C43CCE7F5E3ED040","CMT","2013-06-20 00:01:06","2013-06-20 00:22:35",7.3,1289,1,23
"F172CE437652684C5E024B2657A97D05","D2BD7B2311CAF9D670C8A9A4C18A9C71","CMT","2013-06-20 00:01:07","2013-06-20 00:08:53",2.1,465,1,9
"E81681180B3FA56B3FD20843102D5C68","8BEB8B43AD54B92B790B54AEBFCC69DE","CMT","2013-06-20 00:01:07","2013-06-20 00:34:18",8.3,1990,1,32.5
"37E144AF7ED7B3F9EDF929816BC4465A","CFF4B9D69E52BC51C42EA36E94CC5AB4","CMT","2013-06-20 00:01:08","2013-06-20 00:12:25",1.7,678,1,9.5
"07D92D515CCD9D4B6ED71E12BDB7CF65","E8E558FA65050573EC7EC875DB14ED9F","CMT","2013-06-20 00:01:08","2013-06-20 00:10:52",2.9,583,1,11
"C1610CE0B9650DD37C09BBF256C807CC","A8FC7832284C3BED9B81704CFFAFD601","CMT","2013-06-20 00:01:08","2013-06-20 00:29:05",6,1677,1,23
"DDEE15C6639A8088744FBF7651E4712A","61C447D605091D2296CBFE6759E15DCA","CMT","2013-06-20 00:01:09","2013-06-20 00:13:58",3.5,769,1,13.5
"343825055CF9C0DA5C2879AC48F05244","EE4C1AB5B6AC9BF4BD3CB8BF8AE84BA5","CMT","2013-06-20 00:01:09","2013-06-20 00:11:01",2.2,591,1,9.5
"FD1237A56FE44F08C2ABCB958625CF1F","E3AB17C7483738427A2B8F8843352425","CMT","2013-06-20 00:01:10","2013-06-20 00:28:30",11.4,1639,2,35
"5861DC6C9D7541231B05C7821D3E2FAD","26B43DA76EEA33C2C6F1206780142C30","CMT","2013-06-20 00:01:10","2013-06-20 00:04:39",1.1,209,1,5.5
"B1CE1C360DAD8DBBE2F83F411C12E258","E8BA7FDBD71B93E21B623A2E72A7A8AB","CMT","2013-06-20 00:01:10","2013-06-20 00:14:31",3.7,802,1,13.5
"24BE5CB76322F4D46A6F5867A18D3E11","095F8D42CA91224318DAB5683128E057","CMT","2013-06-20 00:01:10","2013-06-20 00:07:43",1.2,393,1,6.5
"7E26EDE707BCBCAA19CED1CB2739D658","27181823A68D5477182D677AD31C8A24","CMT","2013-06-20 00:01:10","2013-06-20 00:32:41",6.1,1891,1,24.5
"7EECC2251CA96C36928E9CD41694C85A","49CC652C956E7166E56A91FA2FA2D9A7","CMT","2013-06-20 00:01:10","2013-06-20 00:16:01",4.4,891,3,15.5
"75FACD5A4599B2975656E12FBD506399","2D720B888AACA6EA7ACD19846E8FA17D","CMT","2013-06-20 00:01:10","2013-06-20 00:11:25",3.2,618,1,12
"9080CA96199194BCB926631E2769B141","38838AF17D023B509A502117ADAFF615","CMT","2013-06-20 00:01:11","2013-06-20 00:04:15",1.2,183,1,5.5
"20A8952E97ED1F916C8BC5DFB5C7EE7A","B15C4DE03944CDA9D837DE778FA10FCD","CMT","2013-06-20 00:01:11","2013-06-20 00:09:26",3.1,494,2,10.5
"AD692AB4CB07544B5C293E5E650CA334","D02BD2AF3E81679ADE9AB2924BF5A306","CMT","2013-06-20 00:01:11","2013-06-20 00:10:07",3.1,535,1,11
"7CE27E117177E40B4274DDDAF7645DFE","5409C788CE453EC294EC1D85AC5865E9","CMT","2013-06-20 00:01:11","2013-06-20 00:15:27",2,856,1,11.5
"8AF1B6E9A8D176E1D0C50241EDF41ECD","BBC0235C4E34B067CAD8B6FFB9D1007D","CMT","2013-06-20 00:01:12","2013-06-20 00:18:41",4.9,1049,1,17
"3B026719CECF05C001DA94F9E7802A6D","C291E4F982CE74F51D4C388CD2595B80","CMT","2013-06-20 00:01:12","2013-06-20 00:06:30",1,318,1,6
"8CD539B370C3DEECF0C7D847B084D4D7","B5A4D2FCD3483BBFCA9FC459C04AC97D","CMT","2013-06-20 00:01:12","2013-06-20 00:07:41",1.6,389,3,7
"FDD61F06308640D7B35928957F1F5F18","0C3F83A20CBF58BF745DD446F0AE0EF2","CMT","2013-06-20 00:01:12","2013-06-20 00:06:34",1.3,323,2,6.5
"1F108DCE11B3A4D7CA3E9A08D5B599C4","F75981A3B3A95837447E3F516B5F1BA0","CMT","2013-06-20 00:01:13","2013-06-20 00:15:41",6.4,867,3,20.5
"CD2D8BC852806754CD29B9CBAB55C08C","5CF6A9AD092A5743F7C8173A0C30E34D","CMT","2013-06-20 00:01:13","2013-06-20 00:13:52",3,758,3,12
"26F592BFB69962F8024E3694B77D7800","5F9AEE099C16DD971E93CE1943D73B25","CMT","2013-06-20 00:01:13","2013-06-20 00:05:58",0.8,284,1,5.5
"032B18F7AAB2340C588D9374321FE34E","DBCC3334A5B2E6574CA3D55CDDA4B8DA","CMT","2013-06-20 00:01:13","2013-06-20 00:06:12",1.2,299,2,6
"354E938408B48C04B6B0317A18861284","E1690871254B27C490029EE0BAE07274","CMT","2013-06-20 00:01:14","2013-06-20 00:03:14",0.7,119,1,4.5
"5DD42371B8C975648134B30EBEF92204","FAE867EE8DB8C751334050FDBE3E4B95","CMT","2013-06-20 00:01:14","2013-06-20 00:11:11",2.5,596,1,10
"1E3F1640D7AE96FADBF4612DF04AC3E3","848FE234E2518C51264951EE11D19AA3","CMT","2013-06-20 00:01:15","2013-06-20 00:28:17",4.2,1508,2,18.5
"7EBEC11FE43F875FAE0D6AD96723B3DB","5A499D2577B8CAAC1304000D3F5DD3A7","CMT","2013-06-20 00:01:15","2013-06-20 00:30:39",5.3,1764,1,22.5
"E4FE14FC3A507CC72BC91DC1010137D8","E5DA7E65771D6E4182E909FF3DC71A3E","CMT","2013-06-20 00:01:15","2013-06-20 00:14:40",2.2,804,2,11
"9FB2A57187D20C300005C633B588247A","51E4B2515891E2A9B14B4A4EDCDD4A61","CMT","2013-06-20 00:01:15","2013-06-20 00:07:03",1,348,1,6
"40DF4E271DA64F01236A26B89F9BBED3","E2916F329976FB07360BB1E1AB2C9860","CMT","2013-06-20 00:01:16","2013-06-20 00:11:31",1.4,615,3,8.5
"1A581A06502DC05AECEC8E74318A1B88","24929E5F008DBC4C0E551B957F619910","CMT","2013-06-20 00:01:16","2013-06-20 00:23:52",4.6,1356,1,18.5
"304600A94411F02AA3C30BD94D95EDD4","F0CC93FCBADFAB61BEC43E52BAEE7AC3","CMT","2013-06-20 00:01:16","2013-06-20 00:06:20",1.6,304,1,7
"B7FF5EB04CEDFB846114CB042E5EB028","1F5F139D6E59FFA2CCA2D34FB40EB112","CMT","2013-06-20 00:01:17","2013-06-20 00:19:42",5.2,1106,1,19
"12055D69F3B029B862C2D3462788F721","3BDA0EFDF2D87941CDBA6000CECA491E","CMT","2013-06-20 00:01:17","2013-06-20 00:14:55",3.3,818,2,13
"55D73AC61C124B9E5A6BF83654C2B486","212405F2BE5E4D2F8193BAF2C541CB22","CMT","2013-06-20 00:01:17","2013-06-20 00:36:16",5.6,2098,2,25.5
"0AFBF9F8DC0C16D4D7B59163376A4F9D","053C53C0B0F7B1637AADA91275023367","CMT","2013-06-20 00:01:17","2013-06-20 00:09:33",2.1,495,1,8.5
"36B8937290EFD62D183FDB66A8F8E7E4","9D00885D2304874EFB6F7A2070986452","CMT","2013-06-20 00:01:17","2013-06-20 00:04:51",0.6,214,1,4.5
"829E333E18B9C03CFC9023B65BDC7BA9","F4681969649B9A04CA79BDBCA0F5231E","CMT","2013-06-20 00:01:18","2013-06-20 00:04:20",0.7,182,1,4.5
"1CC13A2BB9349E2AEE9F507820448E55","AB5FA30CF0CDD801E61AA6CF3C65EAEA","CMT","2013-06-20 00:01:18","2013-06-20 00:10:14",1.6,535,1,8.5
"39347BADB1400ED7E0AAB7FF5E8EC1FC","E82C9A131D03C7DC8C18360282640842","CMT","2013-06-20 00:01:19","2013-06-20 00:13:57",5.4,758,2,17
"37E6908B307FC71E4B8319A01DB5E4CC","0E5D772286239B3D04026A78147B9C98","CMT","2013-06-20 00:01:20","2013-06-20 00:06:57",1.8,336,1,7.5
"55FFEC7D13EC23F3693C810D059455AA","FE0B0ED2B86356C4282FC4454B56EAEE","CMT","2013-06-20 00:01:20","2013-06-20 00:09:45",1,503,1,7.5
"30ED1241E3ECDA9C4D8B1EDAF8FB9289","1BF29E6BF0CD0FC4367B3C4FBC3C6209","CMT","2013-06-20 00:01:20","2013-06-20 00:03:26",0.5,126,1,4
"1E008FA309B4DC4A4FDB5C2A04B03C7B","ED1D8A0F78C8A4C0FB8295C774DB9D5B","CMT","2013-06-20 00:01:20","2013-06-20 00:23:13",4.9,1312,1,19
"4067880FC2D607D20351ABA4573884D8","8B33313786A76D54A25E2D4D04F6B9B7","CMT","2013-06-20 00:01:20","2013-06-20 00:10:02",1.7,521,1,8
"EB30D37C444A7A6E05BF930573DD7F83","28E12A0E4005BDCF25B8AE8821E80480","CMT","2013-06-20 00:01:20","2013-06-20 00:08:25",1.5,425,1,7.5
"B016CE8A97FD71A9483EB9CA85375A43","2F6EB85DA7DA06D0523846692010C631","CMT","2013-06-20 00:01:21","2013-06-20 00:07:09",0.9,348,2,5.5
"E77440366F18A3EF9B8068C7D41592F8","E5DCEBA68A6094576B10AFC609C61E29","CMT","2013-06-20 00:01:21","2013-06-20 00:35:31",7.3,2050,1,28
"313ED97218D3B461ADD3246178083497","BA60553FAA4FE1A36BBF77B4C10D3003","CMT","2013-06-20 00:01:21","2013-06-20 00:13:56",3.3,754,1,12.5
"DA03B267AF8835EE10C0762FBD55A08C","CBC35EED77D3D24F839028AD62C2E42A","CMT","2013-06-20 00:01:21","2013-06-20 00:29:46",5.3,1705,2,22
"9413377237F83B3FED0362EF02E49836","5D80E9532646508F4AAC2455980EA18D","CMT","2013-06-20 00:01:21","2013-06-20 00:08:18",1.2,417,3,7
"CDCFA4630F4829ED479F373CC794C7F0","D6C16061073481CF8CB66DD3948D3D13","CMT","2013-06-20 00:01:22","2013-06-20 00:12:57",3.5,694,1,13
"B7BC3A7815EA584EE8445D1F897E0FF4","A16BFB17650DA05F177C3DFF074C3D1F","CMT","2013-06-20 00:01:22","2013-06-20 00:09:17",2.3,473,1,9
"113A5BA8513934DEE97A342E3535DE96","B50AE8959B0FCF53E9ABD37B39F50B3A","CMT","2013-06-20 00:01:23","2013-06-20 00:08:16",1.4,412,2,7
"5B366D3526E566601737D9D3C3B730C8","7569E6DFAA6173D8322F0F32F5BF66C6","CMT","2013-06-20 00:01:23","2013-06-20 00:10:51",5,567,2,9.5
"8C95CFE46434E0BAE3149ABC5E6FCA27","EDFBA9599DD988A0981754A9E5A54CCD","CMT","2013-06-20 00:01:23","2013-06-20 00:06:15",1.3,291,1,6.5
"648D8006CEFD894CDC5595619CFF1946","6A6441C416338FF75BAD3A7909388F38","CMT","2013-06-20 00:01:23","2013-06-20 00:17:10",3.7,947,2,14.5
"AD7A63DD9A9A8FF5DF46B3D03457AAE4","4088C627AF4F7EA8E38E367797322426","CMT","2013-06-20 00:01:23","2013-06-20 00:06:48",1,325,1,6
"83FA7F6838694617522E298F50656960","730613F609E06A76DB2A656E5F8F6FB7","CMT","2013-06-20 00:01:23","2013-06-20 00:08:03",2.2,399,1,8.5
"6640639445B8144784927AB27661DE09","6B744CE7D56C2A338B8E3E718E611D2E","CMT","2013-06-20 00:01:24","2013-06-20 00:04:51",1,206,1,5
"C9C69DB62DF52253A94D5B6AB8CA526E","7A2F57FB676204CE127853F7B9CF9E84","CMT","2013-06-20 00:01:24","2013-06-20 00:10:07",1.6,523,1,8.5
"9C9383AF3B1B7DF135035D7697FF30F5","49542EE7F0E08DF3D6FB862E4997AF34","CMT","2013-06-20 00:01:24","2013-06-20 00:27:40",10.3,1577,1,31.5
"0C6E8E6BD18BFC9FCA5DBB0CBCA0A7BE","9E634B88E61046857F35D198BB9117EC","CMT","2013-06-20 00:01:24","2013-06-20 00:24:52",4.7,1407,1,18.5
"8CB85963A65B1394E7347E40F1C6668A","F001299E7B7F55973BAF485D34BBCA9F","CMT","2013-06-20 00:01:24","2013-06-20 00:28:29",4.9,1624,1,21.5
"C3C525B62BE6A2E896917EA855A2EB5D","FB2F5FBD752866E267C33C3D528AA354","CMT","2013-06-20 00:01:24","2013-06-20 00:09:55",1.4,510,1,8
"7098CA001F9063E1F673A1561AB9BB85","DAF60A90A00F8FE30CA4C01B962F83EF","CMT","2013-06-20 00:01:25","2013-06-20 00:03:53",0.7,147,1,4.5
"384357A2678F64D0B30AE6B5BE4E62C8","FC10E421AAE21F8BAAB9CD33B116BF34","CMT","2013-06-20 00:01:25","2013-06-20 00:10:55",2.5,569,1,10.5
"C0B7387992B0961CFCB2F6D04BCD10E2","7B19FC2B84B89DB5FC3D1029F1AE42C2","CMT","2013-06-20 00:01:26","2013-06-20 00:10:06",2,519,2,9
"DF75CBD11E89DC914D6610C1968C2418","CC82F66E2430CC47077D088D87BE4C1D","CMT","2013-06-20 00:01:26","2013-06-20 00:10:07",2.7,520,1,10
"C71EA1950EC7AECDFF709E55CF3BE06A","126008CECAF93AE69F4ABDD31F65844E","CMT","2013-06-20 00:01:26","2013-06-20 00:10:15",2.4,528,1,10
"A49C36F8CBBD442B1563B22D4B18F788","4FEB31C2F93E04B5F5F73FF57F33AA80","CMT","2013-06-20 00:01:26","2013-06-20 00:12:04",1.9,639,1,9.5
"636F9B5304B6BF3648083938ECB14946","FE4A629CB3C30DFE4AE3725B04A2D2EE","CMT","2013-06-20 00:01:26","2013-06-20 00:10:54",2.5,566,1,10
"3DEB8DA1A4DDAFFF5F9B5BE2819EEA7D","F9FDDEFF1AD12B48B74ED02C15BD5DFD","CMT","2013-06-20 00:01:26","2013-06-20 00:05:56",1.2,268,1,6
"FA2167E03ACA2C98E3DAFA84A01D5BAD","EF74C4639B1D4D28B88DBCF0694DC821","CMT","2013-06-20 00:01:27","2013-06-20 00:06:55",1.1,328,1,6.5
"A46B65C61A804C53F4784441BC2CAE13","035A476B16AC290DBBDD6296ADDAA0B1","CMT","2013-06-20 00:01:27","2013-06-20 00:09:55",1.7,507,2,8.5
"465E7EFF1B849565C3CAAEA60AA10709","DF9E75745C9475F146496F8E98BDCBFD","CMT","2013-06-20 00:01:27","2013-06-20 00:13:47",5.9,740,1,18.5
"7BF82DF405FE31B89505CE70962669EB","F0ADF9EF48D22422EAF501A600F29AC0","CMT","2013-06-20 00:01:28","2013-06-20 00:48:59",14.2,2851,2,48.5
"080F9FB6A5A0E79E13782A2200622449","6BE3BD26CE07A600D8147C51CB35339F","CMT","2013-06-20 00:01:28","2013-06-20 00:14:24",2.8,776,1,12
"CC7733AFC16B2BE2A4328BA47E9A3C6C","8E41794C41DC58CDC78C8CFC1803BDFA","CMT","2013-06-20 00:01:28","2013-06-20 00:16:52",5,924,1,17.5
"559637C23F928E3D12F191A3FA0698E9","22AD66383D7D5951D244D540D95AD6AE","CMT","2013-06-20 00:01:28","2013-06-20 00:14:42",7,793,1,20.5
"1BFDE01F2116E8AEE0C9A7E45CDBD49C","21166F1430E0F4A28F3AA39B53D4A935","CMT","2013-06-20 00:01:29","2013-06-20 00:03:49",0.4,140,2,3.5
"A4034C27950AC24F7FAA355E6AD67F98","CF49231D4FDA6E56754A59FCF1B22CFD","CMT","2013-06-20 00:01:29","2013-06-20 00:21:55",3.9,1225,2,16.5
"6ED0B04EB22A2EB62BAEA7C9CFF73A30","13993464AC85D42D66FC51B38BA6BFA5","CMT","2013-06-20 00:01:30","2013-06-20 00:08:30",2.7,419,1,10
"77EE14A72DAE44C267013CE855BB651F","4A7EE5BF5B482E3CA7D84110E78E8104","CMT","2013-06-20 00:01:30","2013-06-20 00:03:23",0.4,113,1,3.5
"9725BCE4DAA042EF689BCB0BCA05DD1B","46FEA34687AA320D080944E8F0287BE4","CMT","2013-06-20 00:01:30","2013-06-20 00:24:12",5.2,1359,1,17.5
"CF8428495D920235B1975BB58C538417","4AB50640B882F24FA5390A4D18E45B5F","CMT","2013-06-20 00:01:31","2013-06-20 00:09:02",1.1,450,2,7
"4A1CFC4202A5DFD43928B69D0A156EE5","FBDBBAD55B7248472EDA95AB724A6979","CMT","2013-06-20 00:01:31","2013-06-20 00:12:25",3.9,653,1,14
"C820736EC5C48B33B751C21B61A849C0","EA0647B7D5362D49C582B649743B1CB9","CMT","2013-06-20 00:01:31","2013-06-20 00:07:57",1.2,383,1,6.5
"37B31BA2B099DE1B0AA32C569417CD26","DF462B589576CEBDEBDA97065CAEF0CF","CMT","2013-06-20 00:01:31","2013-06-20 00:06:33",0.6,301,1,5
"9532D2C7D675A7F83BA788CAE9F05953","75AD5CAC13BC08EB6DA9F1884205EC2B","CMT","2013-06-20 00:01:32","2013-06-20 00:18:22",3.4,1010,1,14.5
"6AB1072D18611C747EFB929C0598B5A0","6ED4EC40ED1D1936783291E9D2F3BE5D","CMT","2013-06-20 00:01:33","2013-06-20 00:07:10",1.2,337,1,6
"EDEF0288120D6BB4FBAE8AAFF6FF551D","535A73100304DAECC74E2727FFB245B8","CMT","2013-06-20 00:01:33","2013-06-20 00:14:20",2.8,766,1,12
"D1EF37D13D091F7326F5B2C573BBE0C1","8D708B5B292FB555F4EFE69597872B01","CMT","2013-06-20 00:01:33","2013-06-20 00:23:56",8.5,1343,1,27
"DC3A15804D7193B647BA71166CF161A8","D42076D7B45BCFBB8D544D765C2FB094","CMT","2013-06-20 00:01:33","2013-06-20 00:19:33",6.1,1079,1,19.5
"452344EFB7B63DC032E1AF230B113401","33D7015731B84A9D128A6D1672AF7E27","CMT","2013-06-20 00:01:35","2013-06-20 00:17:59",7.9,983,1,24
"A5C1F4E316A14118122CD67CC32A5A07","7CB8EA834CAB6F38AAFC1814794D7D7A","CMT","2013-06-20 00:01:35","2013-06-20 00:10:02",1.8,507,1,8.5
"4F5A524E1DCBAC402261D232BD7B4087","794817342567DDF7D4BBB90FF9397F9B","CMT","2013-06-20 00:01:35","2013-06-20 00:09:03",1.4,448,1,7.5
"C619E8D45C3CB1091F5519E173BB1B32","54C3F475E9A4DBD1A17BE273889C7815","CMT","2013-06-20 00:01:35","2013-06-20 00:14:44",2.7,789,1,11.5
"78E5471EA5AF6A51BA93314353FDE819","02EE0579D7AD9AD3217A704BFED12D53","CMT","2013-06-20 00:01:36","2013-06-20 00:12:23",2.4,646,1,10
"FDEC2FB6CDB3BFF89E07685B10737D43","5325198A7B4E37A6EA8263A06EA2E1DF","CMT","2013-06-20 00:01:36","2013-06-20 00:18:39",6.2,1023,1,20.5
"D80423E7DB72DB1100E0537684DC23B7","89D227B655E5C82AECF13C3F540D4CF4","CMT","2013-06-20 00:01:36","2013-06-20 00:04:14",0.6,157,1,4
"7541E66430A5AEA6F211D0AD9B776DCD","8B3CEF0A600F56443E4CD2D7ADDDC860","CMT","2013-06-20 00:01:36","2013-06-20 00:05:56",0.7,259,1,5
"9CBD621EB7980BDE48B9B91841D40F16","DDB3F3E0172B1FBF0C9E39CA773CC6E3","CMT","2013-06-20 00:01:37","2013-06-20 00:12:10",2.8,633,1,11
